product_id,product_name,category,brand,seller,seller_city,price,discount_percent,final_price,rating,review_count,stock_available,units_sold,listing_date,delivery_days,weight_g,warranty_months,color,size,return_policy_days,is_returnable,payment_modes,shipping_weight_g,product_score,seller_rating
FKP0000829,Reebok Edition 916,Toys,Reebok,MegaStore,Mumbai,44620.14,50,22310.07,3.6,30843,706,3891,2021-09-17,2,2813.92,24,White,L,15,True,"COD,UPI,CARD",3410.880597032665,9.3,4.38
FKP0000830,Dell Ultra 119,Appliances,Dell,MegaStore,Ahmedabad,38647.71,40,23188.63,1.6,19241,886,1716,2021-07-08,3,1749.01,12,Grey,L,10,True,"UPI,CARD",1878.1517700560485,38.62,3.69
FKP0000831,Apple Prime 807,Beauty,Apple,QuickShop,Chennai,3590.1,40,2154.06,1.5,11278,175,2128,2021-08-13,5,2833.0,6,Gold,S,30,True,"UPI,CARD",3374.718012941291,68.33,4.12
FKP0000832,LG Model 445,Beauty,LG,ValueKart,Mumbai,3956.73,5,3758.89,4.6,40296,954,1375,2020-06-01,3,4647.35,36,Blue,S,10,True,"CARD,Wallet",5453.472535573126,45.92,4.54
FKP0000833,Apple Edition 234,Home & Kitchen,Apple,ValueKart,Hyderabad,20455.84,30,14319.09,2.9,28437,917,612,2018-08-11,8,1754.8,0,Silver,M,10,True,"UPI,CARD",1904.1734208386852,69.13,3.84
FKP0000834,Reebok Ultra 190,Fashion,Reebok,BestBuy,Ahmedabad,52846.86,30,36992.8,4.2,45284,781,1485,2018-07-16,6,2621.82,6,Blue,N/A,0,False,"COD,CARD",2799.271984673654,46.25,4.06
FKP0000835,Boat Series 833,Mobiles,Boat,UrbanRetails,Bengaluru,3422.05,10,3079.84,1.8,40457,577,3348,2021-07-02,9,1068.6,36,Green,One Size,0,False,"COD,UPI,CARD",1196.5791826195136,60.52,3.78
FKP0000836,Prestige Ultra 990,Fashion,Prestige,SmartDeals,Mumbai,3120.43,15,2652.37,1.6,45864,256,1635,2023-04-24,8,234.95,0,Gold,M,30,True,"COD,UPI,CARD",274.03532783108835,58.79,3.33
FKP0000837,Redmi Model 722,Home & Kitchen,Redmi,SmartDeals,Ahmedabad,42704.1,50,21352.05,4.2,10152,486,2558,2022-05-22,9,4406.04,36,Grey,L,0,False,"COD,CARD",4943.28100057359,41.77,3.74
FKP0000838,HP Ultra 540,Beauty,HP,ValueKart,Bengaluru,43757.57,0,43757.57,3.3,6474,458,4713,2022-01-18,10,4724.94,12,Silver,XL,10,True,"UPI,CARD",5048.879922242502,47.4,4.09
FKP0000839,Reebok Series 485,Fashion,Reebok,UrbanRetails,Hyderabad,51899.49,40,31139.69,3.5,46771,953,828,2019-12-16,6,4757.9,0,Blue,S,30,True,"COD,UPI,CARD",5503.265951909246,46.84,3.34
FKP0000840,Boat Model 61,Beauty,Boat,RetailHub,Mumbai,9235.04,0,9235.04,2.5,43961,77,262,2022-04-29,5,1438.41,6,Gold,One Size,0,False,"COD,UPI,CARD",1608.4701799624563,38.86,3.22
FKP0000841,Samsung Ultra 580,Toys,Samsung,UrbanRetails,Pune,5356.89,10,4821.2,1.4,15322,263,1258,2021-04-27,11,522.66,24,Green,One Size,10,True,"CARD,Wallet",576.8206517528849,71.29,3.55
FKP0000842,Samsung Prime 265,Appliances,Samsung,MegaStore,Chennai,10373.68,50,5186.84,4.8,21228,479,471,2020-07-19,1,1183.35,24,Gold,XL,10,True,"CARD,Wallet",1388.4388228204202,1.41,4.76
FKP0000843,Reebok Ultra 949,Mobiles,Reebok,SmartDeals,Mumbai,52958.42,20,42366.74,2.0,43880,873,2393,2019-03-24,8,3803.71,36,Green,XL,0,False,"UPI,CARD",4064.6440760140067,15.48,3.21
FKP0000844,Boat Prime 878,Toys,Boat,SmartDeals,Ahmedabad,27217.29,30,19052.1,3.4,9672,95,2507,2021-08-02,4,3024.49,0,Gold,One Size,10,True,"COD,UPI,CARD",3753.8333948529203,86.71,3.62
FKP0000845,Apple Series 134,Beauty,Apple,RetailHub,Mumbai,45692.85,50,22846.42,3.4,28710,735,2454,2020-06-19,8,1354.59,24,Blue,S,0,False,"COD,UPI,CARD",1444.887534896075,63.27,4.8
FKP0000846,Nike Series 477,Beauty,Nike,QuickShop,Chennai,25367.62,5,24099.24,1.3,38638,267,4688,2018-11-15,6,3608.86,36,Black,XL,0,False,"COD,UPI,CARD",4464.208318056618,38.56,4.31
FKP0000847,Puma Edition 146,Electronics,Puma,BestBuy,Kolkata,55977.93,20,44782.34,1.9,42950,614,4711,2019-11-04,8,1115.59,36,Grey,XL,15,True,"COD,CARD",1319.8483847956613,52.31,3.74
FKP0000848,Philips Ultra 830,Electronics,Philips,SuperMart,Ahmedabad,21799.44,0,21799.44,1.5,27903,222,455,2019-05-04,8,3518.28,36,Silver,M,10,True,"COD,CARD",4383.780001320478,68.12,3.89
FKP0000849,HP Series 485,Toys,HP,SuperMart,Pune,26055.09,10,23449.58,3.3,4729,199,4174,2022-06-08,11,1058.36,12,Gold,S,15,True,"CARD,Wallet",1162.2229202273054,68.68,3.36
FKP0000850,Prestige Model 693,Sports,Prestige,ValueKart,Delhi,50162.95,15,42638.51,4.2,17620,336,2051,2018-01-03,4,3412.7,24,Silver,S,15,True,"UPI,CARD",3674.457752659705,53.12,4.01
FKP0000851,Apple Prime 553,Toys,Apple,BestBuy,Pune,59677.81,15,50726.14,2.5,42071,937,813,2019-04-21,3,2668.69,36,Silver,L,30,True,"UPI,CARD",3279.3062596662185,54.27,3.69
FKP0000852,Puma Ultra 582,Electronics,Puma,MegaStore,Hyderabad,51327.0,15,43627.95,3.4,35069,524,3209,2018-09-01,6,3880.28,6,Green,One Size,7,True,"CARD,Wallet",4587.52040802858,25.32,4.84
FKP0000853,Dell Prime 619,Beauty,Dell,QuickShop,Delhi,50588.85,50,25294.42,1.8,45054,683,1029,2019-10-09,7,887.47,24,Silver,XL,10,True,"COD,CARD",1040.5241560643628,60.61,4.72
FKP0000854,Apple Series 334,Home & Kitchen,Apple,UrbanRetails,Chennai,13436.18,15,11420.75,1.8,20081,904,2878,2020-12-31,10,2295.89,6,Gold,XL,15,True,"COD,UPI,CARD",2457.250409268683,13.97,4.26
FKP0000855,Reebok Prime 982,Toys,Reebok,RetailHub,Hyderabad,2400.18,30,1680.13,1.7,25062,18,3596,2019-07-13,9,1025.37,36,Green,N/A,15,True,"COD,UPI,CARD",1233.3533303630688,37.17,3.65
FKP0000856,Boat Prime 783,Beauty,Boat,UrbanRetails,Pune,7995.06,20,6396.05,3.8,29916,137,1564,2020-02-15,9,1467.2,6,Grey,S,0,False,"COD,UPI,CARD",1547.6572436323884,14.33,4.09
FKP0000857,Puma Prime 922,Home & Kitchen,Puma,UrbanRetails,Bengaluru,15040.55,5,14288.52,4.3,38133,717,226,2019-09-26,10,1226.74,0,Red,M,7,True,"COD,CARD",1452.233306297182,62.3,4.91
FKP0000858,LG Prime 463,Home & Kitchen,LG,QuickShop,Ahmedabad,33004.6,20,26403.68,1.9,48436,989,1914,2019-04-12,3,4466.43,0,White,XL,7,True,"COD,UPI,CARD",5394.396272957415,26.29,3.24
FKP0000859,Whirlpool Edition 637,Electronics,Whirlpool,QuickShop,Mumbai,17753.56,10,15978.2,2.4,19797,581,3211,2023-06-02,9,1870.33,0,Grey,S,0,False,"COD,UPI,CARD",2331.3904462694773,22.33,4.72
FKP0000860,Prestige Ultra 844,Toys,Prestige,QuickShop,Mumbai,54428.19,15,46263.96,4.7,2307,976,2641,2022-04-14,11,2546.49,0,Blue,XL,7,True,"UPI,CARD",2685.9080771376325,45.3,4.95
FKP0000861,Boat Model 746,Fashion,Boat,BestBuy,Bengaluru,13129.49,50,6564.74,1.5,45032,976,2034,2021-05-05,9,74.62,12,Grey,M,30,True,"COD,UPI,CARD",92.66057694060284,64.42,3.71
FKP0000862,HP Model 923,Mobiles,HP,MegaStore,Pune,49322.67,20,39458.14,2.9,9244,304,1010,2022-05-22,6,1225.23,0,Grey,L,0,False,"UPI,CARD",1518.0575472823532,60.51,4.06
FKP0000863,Adidas Ultra 526,Electronics,Adidas,QuickShop,Delhi,33612.77,50,16806.38,4.4,19559,150,4418,2019-05-28,11,293.93,6,Red,N/A,7,True,"UPI,CARD",348.52020389443584,55.54,3.65
FKP0000864,Prestige Series 446,Electronics,Prestige,UrbanRetails,Chennai,12966.21,30,9076.35,4.5,1156,853,1409,2019-07-10,11,994.52,36,Silver,One Size,15,True,"UPI,CARD",1186.8362618161652,94.96,3.3
FKP0000865,Dell Prime 860,Fashion,Dell,SuperMart,Ahmedabad,33183.06,10,29864.75,1.0,15474,623,1903,2023-01-01,2,3066.57,36,White,M,0,False,"COD,UPI,CARD",3432.31333011759,62.85,4.91
FKP0000866,Whirlpool Model 938,Mobiles,Whirlpool,ValueKart,Bengaluru,46069.27,5,43765.81,2.1,46471,675,2330,2022-09-04,3,3770.35,24,White,N/A,0,False,"COD,CARD",4570.797135068606,40.31,3.64
FKP0000867,Dell Series 571,Beauty,Dell,SmartDeals,Bengaluru,56675.05,10,51007.55,4.2,46862,811,2242,2022-04-03,6,2874.95,0,Silver,S,0,False,"UPI,CARD",3574.413896214947,69.7,4.71
FKP0000868,Nike Series 466,Sports,Nike,SmartDeals,Kolkata,35933.04,50,17966.52,2.0,1498,284,3701,2018-09-19,7,2027.73,6,White,N/A,15,True,"CARD,Wallet",2208.8330715870743,30.48,3.42
FKP0000869,Puma Series 928,Toys,Puma,UrbanRetails,Delhi,3051.82,10,2746.64,2.3,45689,95,3555,2021-01-25,9,2230.15,12,Black,N/A,30,True,"COD,CARD",2572.949507026983,29.89,4.95
FKP0000870,Philips Ultra 172,Sports,Philips,QuickShop,Pune,18067.91,50,9033.96,2.5,4682,552,732,2018-02-03,4,3491.4,6,Black,One Size,15,True,"UPI,CARD",4289.909321817971,96.31,3.62
FKP0000871,Puma Edition 771,Beauty,Puma,RetailHub,Hyderabad,54816.75,0,54816.75,2.5,13179,209,2926,2021-11-09,6,524.73,24,Silver,S,10,True,"CARD,Wallet",629.5407647515708,11.34,4.88
FKP0000872,Dell Ultra 892,Appliances,Dell,SuperMart,Ahmedabad,32066.07,40,19239.64,3.5,1535,874,3737,2019-10-19,9,3826.24,24,Gold,S,7,True,"CARD,Wallet",4741.100807684799,86.96,3.12
FKP0000873,Philips Model 496,Electronics,Philips,BestBuy,Kolkata,44453.49,20,35562.79,1.4,9840,932,3672,2019-06-05,3,838.56,24,Silver,N/A,7,True,"COD,UPI,CARD",951.3435080978146,37.36,4.82
FKP0000874,Philips Edition 470,Mobiles,Philips,QuickShop,Hyderabad,18728.13,15,15918.91,4.1,22941,142,768,2021-10-09,10,1878.25,36,Silver,N/A,30,True,"CARD,Wallet",2055.1720785216244,10.94,4.27
FKP0000875,LG Prime 275,Electronics,LG,MegaStore,Mumbai,49014.26,15,41662.12,1.3,43462,321,1179,2018-02-04,2,1023.18,36,Silver,S,15,True,"CARD,Wallet",1233.0766793281002,23.71,4.56
FKP0000876,Nike Ultra 779,Home & Kitchen,Nike,UrbanRetails,Mumbai,3454.2,0,3454.2,2.8,34513,38,3295,2018-05-06,2,3387.3,36,Red,L,10,True,"COD,CARD",4161.589439866196,47.43,3.66
FKP0000877,Nike Prime 263,Electronics,Nike,QuickShop,Mumbai,12223.99,40,7334.39,3.0,48758,39,1790,2021-04-11,8,1637.05,6,Grey,S,10,True,"COD,UPI,CARD",1721.0906711051878,44.46,4.57
FKP0000878,Nike Model 870,Electronics,Nike,ValueKart,Mumbai,35897.92,50,17948.96,3.4,18417,434,4482,2018-12-04,6,3603.46,12,White,L,7,True,"UPI,CARD",4373.422949285866,31.87,4.82
FKP0000879,Boat Model 662,Beauty,Boat,SmartDeals,Mumbai,7844.32,15,6667.67,1.1,17013,948,1030,2022-05-16,7,2895.67,0,Green,One Size,10,True,"UPI,CARD",3317.434121906141,7.26,4.79
FKP0000880,Dell Prime 293,Beauty,Dell,SuperMart,Bengaluru,10620.33,50,5310.16,1.2,32508,435,799,2023-02-09,10,3071.12,0,White,S,15,True,"COD,CARD",3365.1179137967383,90.43,3.95
FKP0000881,Philips Edition 794,Beauty,Philips,UrbanRetails,Delhi,27234.83,10,24511.35,3.0,47668,344,859,2022-02-06,11,2131.71,0,Gold,S,7,True,"COD,CARD",2509.4851599225935,61.68,4.13
FKP0000882,Prestige Prime 806,Sports,Prestige,ValueKart,Mumbai,12031.28,0,12031.28,3.2,24019,145,4368,2022-03-25,10,2941.47,36,Black,XL,10,True,"CARD,Wallet",3308.5010445309995,26.85,4.41
FKP0000883,Prestige Model 543,Home & Kitchen,Prestige,ValueKart,Ahmedabad,51558.76,10,46402.88,1.6,11530,623,2269,2019-03-08,7,2061.72,24,Black,One Size,30,True,"COD,CARD",2342.907363248154,35.03,3.93
FKP0000884,Sony Edition 506,Appliances,Sony,BestBuy,Pune,3581.86,5,3402.77,1.8,26096,389,2647,2018-08-09,4,4204.38,12,Silver,XL,30,True,"CARD,Wallet",4879.089958088448,7.66,4.7
FKP0000885,Prestige Model 651,Appliances,Prestige,BestBuy,Mumbai,54379.14,0,54379.14,1.2,9065,534,1874,2021-03-23,9,1742.07,12,Black,N/A,7,True,"CARD,Wallet",1850.7457212289141,27.01,3.67
FKP0000886,Samsung Series 254,Beauty,Samsung,UrbanRetails,Delhi,40459.07,20,32367.26,1.9,2128,963,3816,2019-12-28,11,2411.4,12,White,S,10,True,"COD,UPI,CARD",2580.2167972340017,34.71,4.19
FKP0000887,Adidas Model 291,Mobiles,Adidas,MegaStore,Delhi,5823.71,20,4658.97,3.0,32776,824,3171,2023-03-29,3,957.79,36,Red,S,10,True,"UPI,CARD",1077.2360067739417,97.47,3.24
FKP0000888,Samsung Prime 460,Sports,Samsung,SmartDeals,Hyderabad,1126.32,50,563.16,2.1,4205,14,398,2023-03-10,4,821.62,24,White,S,0,False,"UPI,CARD",935.7469065737318,12.28,4.05
FKP0000889,LG Prime 89,Fashion,LG,QuickShop,Pune,41838.84,0,41838.84,1.5,49748,415,397,2018-04-08,10,1473.08,6,Gold,S,30,True,"UPI,CARD",1582.3668112390044,69.76,3.77
FKP0000890,Philips Series 740,Mobiles,Philips,UrbanRetails,Kolkata,27351.54,50,13675.77,4.4,27934,107,2208,2023-05-12,10,2149.77,6,Red,L,7,True,"COD,UPI,CARD",2531.727218702946,50.72,4.28
FKP0000891,Samsung Model 302,Toys,Samsung,BestBuy,Hyderabad,29015.48,30,20310.84,4.1,38560,176,736,2020-08-25,11,915.68,6,Gold,M,15,True,"CARD,Wallet",1113.167988780059,86.77,3.82
FKP0000892,Prestige Prime 250,Toys,Prestige,ValueKart,Hyderabad,53691.37,15,45637.66,4.1,35030,808,3452,2021-02-21,4,2162.4,24,Grey,N/A,0,False,"COD,UPI,CARD",2564.007299668065,81.52,4.6
FKP0000893,Philips Model 288,Mobiles,Philips,SuperMart,Hyderabad,29488.99,10,26540.09,2.8,7676,921,273,2020-10-13,7,1757.01,36,Black,S,15,True,"COD,CARD",2029.5673941892776,3.69,4.23
FKP0000894,Adidas Model 353,Beauty,Adidas,BestBuy,Pune,37148.24,0,37148.24,4.1,21665,846,3002,2019-05-13,7,131.09,24,Gold,M,15,True,"COD,UPI,CARD",147.2373982622671,65.32,3.08
FKP0000895,Sony Ultra 337,Fashion,Sony,BestBuy,Hyderabad,59012.54,30,41308.78,3.7,34324,644,1701,2018-01-31,5,4398.99,12,Silver,M,15,True,"UPI,CARD",5141.327807572566,45.4,3.47
FKP0000896,Boat Series 924,Fashion,Boat,QuickShop,Bengaluru,27568.52,30,19297.96,3.7,8035,768,2288,2022-12-09,11,130.74,0,Blue,XL,10,True,"COD,UPI,CARD",162.78331254373404,52.37,4.59
FKP0000897,Sony Prime 563,Sports,Sony,ValueKart,Delhi,672.31,40,403.39,1.1,33260,607,4874,2022-10-11,4,4280.33,6,White,One Size,0,False,"COD,CARD",4811.857266386379,92.76,4.67
FKP0000898,Redmi Edition 92,Fashion,Redmi,SmartDeals,Kolkata,56844.2,50,28422.1,3.4,15392,159,2383,2019-12-02,2,3578.65,6,Gold,L,30,True,"COD,CARD",4237.0046031748225,36.52,3.02
FKP0000899,Redmi Model 151,Toys,Redmi,RetailHub,Pune,29104.16,50,14552.08,2.4,39574,100,2039,2021-11-02,3,3994.96,6,Green,L,10,True,"CARD,Wallet",4938.0293175330125,62.36,4.52
FKP0000900,Adidas Ultra 164,Home & Kitchen,Adidas,BestBuy,Delhi,57707.28,20,46165.82,3.7,40070,98,2683,2019-01-22,3,4309.83,36,Green,M,15,True,"UPI,CARD",4719.201082493829,80.89,4.87
FKP0000901,Redmi Series 246,Beauty,Redmi,SmartDeals,Mumbai,47058.57,10,42352.71,2.0,3368,470,2185,2021-04-06,1,660.21,36,Green,M,10,True,"COD,CARD",700.6591755127132,33.5,3.67
FKP0000902,LG Ultra 402,Fashion,LG,BestBuy,Delhi,7674.8,20,6139.84,1.9,568,160,3464,2018-02-25,9,4787.59,0,Blue,L,10,True,"CARD,Wallet",5773.614609641538,8.28,4.38
FKP0000903,Apple Series 720,Sports,Apple,SmartDeals,Chennai,8869.23,0,8869.23,3.4,32277,253,4003,2022-10-06,2,2090.47,12,Red,M,7,True,"COD,UPI,CARD",2342.6819708713765,97.91,3.73
FKP0000904,Prestige Series 166,Toys,Prestige,UrbanRetails,Ahmedabad,17884.13,5,16989.92,1.5,40437,219,2463,2018-03-19,1,2991.03,24,Red,L,7,True,"COD,UPI,CARD",3246.2256360064357,26.04,3.99
FKP0000905,Boat Ultra 733,Home & Kitchen,Boat,RetailHub,Hyderabad,4571.1,50,2285.55,3.7,23180,989,1916,2019-05-07,10,2643.76,0,Black,S,7,True,"CARD,Wallet",2917.3999033000764,91.74,4.52
FKP0000906,Apple Ultra 229,Electronics,Apple,RetailHub,Chennai,23782.84,15,20215.41,5.0,48693,926,4740,2022-04-04,2,2418.4,24,Black,N/A,7,True,"COD,CARD",2755.565168528809,67.17,3.32
FKP0000907,Samsung Prime 75,Electronics,Samsung,BestBuy,Chennai,9618.96,30,6733.27,2.7,6265,239,3382,2019-07-11,9,2590.67,0,Grey,One Size,10,True,"COD,CARD",2730.4823895903605,15.27,3.12
FKP0000908,LG Model 434,Home & Kitchen,LG,BestBuy,Ahmedabad,7920.0,5,7524.0,1.1,16855,388,2944,2021-07-22,10,3866.47,36,Blue,L,15,True,"COD,CARD",4776.804077443051,30.89,3.93
FKP0000909,HP Edition 427,Toys,HP,BestBuy,Mumbai,19551.58,15,16618.84,1.1,12503,863,2455,2022-02-06,2,1473.88,36,Red,M,30,True,"CARD,Wallet",1787.6842487092297,8.6,4.41
FKP0000910,Reebok Prime 348,Sports,Reebok,ValueKart,Chennai,9617.1,20,7693.68,3.2,34912,726,4914,2022-04-13,2,2923.55,24,Grey,One Size,7,True,"UPI,CARD",3197.2833236918314,75.66,3.95
FKP0000911,Samsung Prime 565,Home & Kitchen,Samsung,MegaStore,Bengaluru,51920.06,10,46728.05,1.3,316,626,3784,2021-07-19,10,1829.01,0,Red,M,7,True,"CARD,Wallet",1983.646282113692,89.37,3.75
FKP0000912,Apple Ultra 487,Beauty,Apple,UrbanRetails,Ahmedabad,41636.06,40,24981.64,1.6,21907,870,3004,2019-03-05,10,2635.34,0,Silver,XL,15,True,"COD,CARD",3087.961615604532,97.8,4.09
FKP0000913,Redmi Series 435,Beauty,Redmi,ValueKart,Kolkata,26509.69,30,18556.78,3.8,33657,756,2753,2023-04-21,9,2676.93,6,Red,S,7,True,"UPI,CARD",2854.390828785694,22.06,4.12
FKP0000914,Dell Series 73,Electronics,Dell,SuperMart,Pune,9990.25,20,7992.2,3.1,36242,868,2682,2019-01-17,6,4794.75,12,White,One Size,10,True,"UPI,CARD",5935.445414172132,27.03,3.34
FKP0000915,Prestige Edition 221,Fashion,Prestige,UrbanRetails,Kolkata,12337.43,15,10486.82,4.5,21178,826,1318,2022-03-08,5,950.97,24,Green,N/A,15,True,"UPI,CARD",1094.7580824646443,24.48,3.5
FKP0000916,Dell Model 862,Sports,Dell,UrbanRetails,Chennai,11616.34,0,11616.34,1.7,23078,769,2858,2021-06-29,4,4495.84,6,Red,N/A,30,True,"COD,UPI,CARD",5341.971590574853,47.28,3.05
FKP0000917,Apple Prime 440,Electronics,Apple,SmartDeals,Hyderabad,45693.87,5,43409.18,3.6,48623,568,1534,2018-11-22,9,1235.21,24,Red,S,0,False,"COD,CARD",1302.756200243028,78.13,4.8
FKP0000918,Dell Edition 408,Fashion,Dell,SmartDeals,Pune,55614.17,20,44491.34,1.1,2875,586,1856,2022-12-08,3,2545.89,12,Green,XL,0,False,"UPI,CARD",2796.5694186954775,49.98,3.16
FKP0000919,Prestige Series 936,Fashion,Prestige,RetailHub,Mumbai,31133.3,15,26463.3,2.9,46010,966,2637,2020-03-06,7,1558.33,24,White,L,30,True,"COD,UPI,CARD",1660.0532010115753,45.07,4.12
FKP0000920,Redmi Prime 798,Appliances,Redmi,SmartDeals,Bengaluru,33162.51,0,33162.51,2.2,5584,855,2400,2018-10-19,4,1002.04,0,Blue,N/A,10,True,"CARD,Wallet",1055.8989523067905,68.84,3.88
FKP0000921,Sony Ultra 608,Beauty,Sony,BestBuy,Bengaluru,9311.83,50,4655.92,2.7,32747,919,4357,2018-02-21,10,670.33,6,Black,M,10,True,"UPI,CARD",704.9300692639542,93.16,4.13
FKP0000922,LG Prime 978,Toys,LG,BestBuy,Pune,12707.76,5,12072.37,5.0,24129,513,1713,2023-01-05,9,1412.05,12,Green,L,7,True,"COD,UPI,CARD",1569.9537540873243,75.34,4.38
FKP0000923,HP Prime 722,Mobiles,HP,UrbanRetails,Ahmedabad,1546.62,40,927.97,1.3,42712,45,780,2019-11-09,9,4843.53,36,Red,L,7,True,"COD,CARD",5143.441518560399,91.82,3.72
FKP0000924,Samsung Model 30,Toys,Samsung,ValueKart,Mumbai,671.37,15,570.66,2.9,23287,368,690,2021-10-27,3,3070.96,12,Gold,S,7,True,"CARD,Wallet",3703.0383454175526,78.34,3.92
FKP0000925,Dell Edition 887,Mobiles,Dell,RetailHub,Chennai,56122.65,15,47704.25,1.1,9213,855,4968,2020-01-17,10,1299.77,24,Gold,XL,10,True,"COD,CARD",1409.9901105658216,65.51,3.89
FKP0000926,Prestige Model 911,Home & Kitchen,Prestige,SuperMart,Delhi,47332.52,10,42599.27,2.7,30076,975,2049,2022-04-24,4,2396.24,0,Silver,S,30,True,"CARD,Wallet",2560.0406484145215,63.95,4.33
FKP0000927,Prestige Ultra 793,Beauty,Prestige,MegaStore,Hyderabad,17403.73,10,15663.36,2.1,18859,126,4883,2021-12-23,6,1663.46,24,Green,N/A,0,False,"CARD,Wallet",1787.2973202462058,69.67,4.65
FKP0000928,Prestige Model 599,Fashion,Prestige,MegaStore,Ahmedabad,23661.41,15,20112.2,3.4,33794,605,3005,2020-01-24,8,984.68,6,Gold,One Size,0,False,"UPI,CARD",1183.6913782289041,88.65,4.45
FKP0000929,Adidas Model 399,Sports,Adidas,MegaStore,Chennai,14300.54,0,14300.54,2.6,9143,328,3406,2021-12-18,2,2572.74,12,Silver,N/A,30,True,"CARD,Wallet",3050.746169418764,52.63,3.31
FKP0000930,Philips Ultra 498,Mobiles,Philips,RetailHub,Hyderabad,46332.57,30,32432.8,4.8,27865,295,2518,2019-12-11,9,2065.94,36,Gold,One Size,7,True,"UPI,CARD",2246.055396106497,2.22,4.99
FKP0000931,Redmi Prime 16,Toys,Redmi,ValueKart,Hyderabad,57995.3,5,55095.54,2.7,31989,650,2942,2023-04-08,10,2864.57,12,Red,N/A,30,True,"COD,CARD",3059.1729661594495,10.53,3.99
FKP0000932,Reebok Edition 975,Fashion,Reebok,QuickShop,Chennai,2771.0,10,2493.9,4.4,47102,625,3456,2023-03-17,5,962.5,24,Red,XL,15,True,"UPI,CARD",1038.677268622009,20.1,3.04
FKP0000933,Apple Series 370,Mobiles,Apple,SuperMart,Ahmedabad,28453.8,0,28453.8,1.9,26473,873,448,2022-01-24,1,1617.16,24,Grey,M,7,True,"COD,CARD",2012.5978106220248,68.73,3.28
FKP0000934,LG Edition 315,Mobiles,LG,RetailHub,Ahmedabad,30280.17,0,30280.17,3.2,2539,108,4988,2020-02-23,2,4769.26,12,Black,L,7,True,"UPI,CARD",5184.1990447352755,83.88,4.29
FKP0000935,Adidas Prime 781,Appliances,Adidas,UrbanRetails,Kolkata,7472.84,30,5230.99,3.9,44836,245,4554,2022-08-05,4,926.81,24,Silver,N/A,10,True,"CARD,Wallet",1087.2677396271142,19.73,3.56
FKP0000936,HP Edition 409,Mobiles,HP,SuperMart,Chennai,6865.68,30,4805.98,4.7,11928,166,205,2018-10-30,1,4125.81,12,Red,M,15,True,"CARD,Wallet",4883.347522500941,78.41,3.54
FKP0000937,Reebok Series 883,Sports,Reebok,RetailHub,Ahmedabad,8982.72,50,4491.36,3.4,7249,716,4327,2022-12-24,6,4704.67,24,Red,XL,15,True,"COD,CARD",5272.272173106181,33.69,4.69
FKP0000938,Sony Model 923,Beauty,Sony,UrbanRetails,Bengaluru,4180.86,0,4180.86,1.4,35680,936,3007,2020-10-31,6,2803.32,6,Silver,N/A,30,True,"UPI,CARD",3362.775417331559,74.51,4.52
FKP0000939,Adidas Ultra 986,Sports,Adidas,MegaStore,Mumbai,51930.91,10,46737.82,1.2,4372,508,2899,2019-09-10,7,3306.64,0,Blue,N/A,10,True,"CARD,Wallet",3629.1983749839155,88.45,3.67
FKP0000940,Philips Ultra 865,Electronics,Philips,SuperMart,Hyderabad,59177.47,0,59177.47,2.2,33255,479,4732,2021-05-28,9,4197.27,0,Red,One Size,7,True,"COD,CARD",5055.528980820769,64.86,4.34
FKP0000941,Redmi Series 439,Fashion,Redmi,QuickShop,Chennai,34447.9,5,32725.5,1.4,43782,611,4016,2020-10-16,3,4291.13,12,Green,S,10,True,"UPI,CARD",5283.062648401837,58.82,3.45
FKP0000942,Redmi Edition 561,Beauty,Redmi,MegaStore,Kolkata,763.46,20,610.77,1.0,47131,284,3185,2020-01-31,11,753.95,24,Black,M,7,True,"COD,CARD",816.2809008055665,69.08,3.3
FKP0000943,Boat Ultra 775,Appliances,Boat,UrbanRetails,Bengaluru,35315.92,30,24721.14,1.8,24684,400,3734,2020-02-27,2,4842.12,0,Gold,L,15,True,"UPI,CARD",5283.153939707012,80.46,3.99
FKP0000944,Redmi Model 762,Beauty,Redmi,MegaStore,Pune,8752.34,50,4376.17,2.2,33924,516,4571,2022-06-20,11,1084.2,0,Black,N/A,0,False,"UPI,CARD",1149.6334566437122,87.67,3.16
FKP0000945,Sony Edition 569,Beauty,Sony,UrbanRetails,Kolkata,41225.01,50,20612.5,3.3,4902,525,4085,2019-12-08,7,740.69,6,Blue,L,15,True,"CARD,Wallet",906.1252165474548,38.77,4.97
FKP0000946,Boat Model 829,Toys,Boat,BestBuy,Kolkata,41543.7,50,20771.85,2.6,18479,921,3096,2022-02-10,9,1375.21,24,Black,XL,30,True,"COD,UPI,CARD",1629.8579634953196,6.75,3.63
FKP0000947,Nike Series 627,Beauty,Nike,QuickShop,Mumbai,37251.21,10,33526.09,2.1,8414,700,3909,2023-03-08,3,465.13,0,Red,One Size,10,True,"CARD,Wallet",557.0998525122195,58.64,3.19
FKP0000948,Dell Edition 929,Appliances,Dell,QuickShop,Chennai,47170.53,10,42453.48,4.4,16649,909,4004,2020-06-25,6,1057.53,12,White,L,15,True,"COD,UPI,CARD",1272.9878702567146,35.33,4.27
FKP0000949,Prestige Ultra 235,Sports,Prestige,MegaStore,Pune,8647.15,20,6917.72,1.7,8062,796,417,2021-01-23,11,3134.25,6,Black,One Size,30,True,"CARD,Wallet",3320.087032114746,85.79,4.31
